observatoryName,baseDate,averageTemperature,lowestTemperature,lowestTemperatureTime,highestTemperature,highestTemperatureTime,dailyRainfall,maximumWindSpeed,maximumWindSpeedTime,averageWindSpeed,maximumWindSpeedDirection
중문,20200119,7.5,4.3,129.0,9.7,1204.0,0.0,8.8,214.0,2.0,14.4
대흘,20200119,6.9,3.4,212.0,8.5,1521.0,0.0,9.3,1455.0,3.9,289.7
서광,20200119,6.9,3.9,210.0,8.6,1144.0,0.0,8.9,33.0,2.8,5.3
중문,20200120,7.3,4.2,2325.0,10.7,1154.0,0.0,11.4,1515.0,2.6,315.4
서광,20200120,6.7,5.0,1859.0,9.3,1150.0,0.0,12.4,1442.0,4.2,340.4
어리목,20200120,-1.4,-3.3,2229.0,1.2,1308.0,0.0,5.3,1511.0,1.1,61.9
제주남원,20200120,8.2,5.3,2342.0,12.6,1234.0,0.0,13.0,1809.0,3.7,3.4
구좌,20200120,7.7,6.4,2354.0,9.8,1312.0,0.0,14.9,1852.0,7.3,318.6
대정,20200120,7.6,5.6,2358.0,9.7,1149.0,0.0,11.8,1429.0,5.3,315.7
외도,20200120,7.2,5.7,2115.0,9.3,1226.0,0.0,8.7,1515.0,3.6,336.6
영실,20200120,-2.3,-4.4,1903.0,1.0,2358.0,0.0,11.7,1950.0,3.9,5.6
대흘,20200120,6.5,5.1,2357.0,8.9,1212.0,0.0,10.3,1332.0,5.1,300.9
진달래밭,20200120,-4.8,-7.5,1957.0,-3.1,1129.0,0.0,,,,
대흘,20200121,5.9,1.9,807.0,9.0,1518.0,0.0,7.9,126.0,2.8,317.8
영실,20200121,1.5,-2.9,728.0,5.3,1044.0,0.0,9.0,104.0,1.9,11.3
제주가시리,20200121,5.7,0.9,726.0,12.4,1351.0,0.0,5.5,1308.0,1.9,289.7
마라도,20200121,9.2,5.9,806.0,12.0,2328.0,0.0,14.8,753.0,6.4,4.7
서광,20200121,7.0,2.6,519.0,11.1,1454.0,0.0,11.1,35.0,2.6,314.1
제주남원,20200121,7.6,3.8,741.0,11.8,1322.0,0.0,11.7,1820.0,3.0,360.0
월정,20200121,7.2,5.4,723.0,10.2,1607.0,0.0,13.2,22.0,4.0,324.2
진달래밭,20200121,-0.2,-5.6,734.0,3.7,1307.0,0.0,11.6,117.0,3.0,274.2
애월,20200121,6.9,5.2,719.0,9.4,1706.0,0.0,8.5,903.0,2.9,45.0
중문,20200121,7.7,1.5,647.0,12.2,1214.0,0.0,8.6,200.0,1.4,118.1
서광,20200122,11.3,8.0,402.0,13.5,1753.0,38.5,6.8,1141.0,1.9,159.2
제주남원,20200122,11.3,7.6,515.0,13.7,2040.0,27.0,3.3,621.0,1.0,354.4
구좌,20200122,10.9,7.1,222.0,13.9,2315.0,21.0,6.0,1418.0,1.7,144.5
월정,20200122,11.6,8.4,1.0,14.5,2330.0,19.5,5.4,2217.0,1.5,33.8
진달래밭,20200122,3.4,-0.3,239.0,6.6,2233.0,60.5,17.8,841.0,6.0,187.2
중문,20200122,11.6,7.9,424.0,14.3,1846.0,42.0,4.6,1133.0,0.7,32.9
어리목,20200122,6.5,0.2,401.0,8.8,1525.0,42.5,13.0,1240.0,3.7,236.3
대정,20200122,12.3,9.1,428.0,14.8,1657.0,26.0,8.4,440.0,3.3,150.2
외도,20200122,10.3,6.9,406.0,13.3,2008.0,31.0,5.1,522.0,0.7,208.7
영실,20200122,4.5,1.0,345.0,7.5,1825.0,61.5,5.5,1049.0,1.8,67.5
어리목,20200123,5.6,1.6,1953.0,10.3,1234.0,0.0,7.4,213.0,1.1,192.4
구좌,20200123,11.1,9.8,1748.0,13.9,6.0,0.0,10.5,1535.0,4.0,295.9
외도,20200123,10.2,8.6,2105.0,12.8,129.0,1.5,5.4,233.0,1.2,9.4
중문,20200123,12.8,10.2,504.0,15.7,1513.0,0.0,6.0,643.0,0.9,322.9
대흘,20200123,9.6,8.1,1807.0,12.5,115.0,3.0,6.0,1405.0,2.1,329.1
마라도,20200123,12.4,11.3,1939.0,15.0,236.0,0.0,13.7,1638.0,8.0,353.9
제주남원,20200123,12.6,10.1,339.0,16.4,1530.0,0.0,7.7,2249.0,1.8,32.2
대정,20200123,10.9,9.5,1914.0,13.9,47.0,0.0,10.9,1505.0,4.3,313.1
진달래밭,20200123,4.5,0.0,1918.0,8.3,1447.0,0.0,15.1,144.0,3.1,260.3
새별오름,20200123,7.7,5.5,1901.0,10.9,12.0,0.5,10.0,1950.0,4.7,78.8
마라도,20200124,12.6,10.3,804.0,15.4,1419.0,0.0,13.7,2002.0,5.8,81.6
서광,20200124,9.9,7.7,657.0,14.0,1331.0,0.0,10.5,331.0,3.1,6.0
어리목,20200124,4.6,1.3,722.0,9.2,1337.0,0.0,7.6,1310.0,1.5,57.0
대정,20200124,10.4,8.7,808.0,13.5,1342.0,0.0,11.6,906.0,4.3,328.1
영실,20200124,4.2,2.1,2254.0,7.7,1427.0,0.0,2.6,2032.0,0.1,340.3
진달래밭,20200124,2.7,-0.1,1959.0,6.5,1352.0,0.0,5.6,521.0,1.5,256.3
새별오름,20200124,7.4,4.8,815.0,11.9,1221.0,0.0,9.6,315.0,4.2,81.6
중문,20200124,12.1,9.5,754.0,15.4,1301.0,0.0,5.8,2319.0,0.8,94.4
대흘,20200124,9.6,7.2,756.0,11.4,1450.0,0.0,5.0,1430.0,1.6,22.5
구좌,20200124,11.7,9.3,802.0,13.6,1452.0,0.0,9.3,2133.0,4.1,63.8
중문,20200125,11.3,8.4,2101.0,14.5,1144.0,5.0,7.4,958.0,1.1,134.7
마라도,20200125,13.7,11.7,1931.0,14.8,1143.0,4.0,15.7,1149.0,8.9,80.7
어리목,20200125,4.2,1.6,1838.0,7.1,1243.0,7.5,9.9,1635.0,2.4,46.6
구좌,20200125,12.5,0.0,1448.0,13.9,1136.0,0.0,11.7,830.0,5.7,49.4
월정,20200125,13.1,11.7,1807.0,14.5,1309.0,2.5,12.0,947.0,4.2,63.7
영실,20200125,3.7,1.5,1731.0,7.0,1313.0,5.5,6.6,2018.0,0.2,2.8
새별오름,20200125,8.9,6.5,1842.0,12.2,1234.0,2.5,12.5,1832.0,3.7,126.6
애월,20200125,12.0,10.2,1837.0,13.6,1337.0,2.0,12.3,1428.0,5.1,70.3
서광,20200125,10.8,8.1,2036.0,14.1,1319.0,3.5,9.3,1848.0,1.4,34.8
제주남원,20200125,12.0,8.4,1944.0,14.7,1303.0,6.5,8.9,939.0,3.4,23.6
서광,20200126,10.1,8.1,2216.0,12.2,1306.0,6.0,10.1,708.0,1.8,38.5
제주남원,20200126,11.6,9.7,802.0,13.2,1209.0,9.0,12.6,2012.0,4.4,66.9
대정,20200126,11.1,9.1,827.0,13.4,1317.0,4.0,12.0,1742.0,3.1,83.7
외도,20200126,10.6,9.4,401.0,12.1,1855.0,12.5,14.2,2134.0,4.0,89.0
새별오름,20200126,8.4,6.9,445.0,10.2,1137.0,4.0,25.5,2313.0,6.0,109.7
제주가시리,20200126,9.1,7.9,646.0,10.5,1207.0,14.0,10.0,2207.0,3.7,39.4
마라도,20200126,12.8,11.7,633.0,13.7,1632.0,8.5,,,,
어리목,20200126,3.7,2.2,700.0,6.2,1117.0,27.5,12.5,2142.0,3.5,43.8
구좌,20200126,11.9,10.7,713.0,13.1,1845.0,4.0,20.5,2358.0,7.2,61.8
월정,20200126,12.7,11.6,643.0,14.0,1909.0,6.0,18.1,2259.0,5.4,79.7
구좌,20200127,9.8,7.7,1718.0,11.8,43.0,30.0,20.6,1238.0,9.6,52.8
대정,20200127,9.4,7.3,1912.0,12.0,531.0,14.5,13.5,1428.0,4.2,2.7
외도,20200127,8.6,6.9,1656.0,9.9,9.0,61.0,16.8,951.0,4.6,83.7
영실,20200127,1.9,-0.4,2338.0,4.9,29.0,74.5,15.3,445.0,5.3,329.1
제주가시리,20200127,7.2,5.2,1823.0,9.0,1001.0,61.5,10.9,1354.0,4.6,81.6
대흘,20200127,7.9,6.1,1616.0,9.6,146.0,63.0,15.3,912.0,5.1,47.8
서광,20200127,8.6,6.6,1815.0,10.5,1026.0,21.5,15.6,851.0,3.8,57.7
제주남원,20200127,9.3,6.8,1955.0,11.8,502.0,40.5,13.6,822.0,5.4,39.1
새별오름,20200127,6.3,4.1,1818.0,8.5,1.0,20.5,28.7,400.0,11.0,115.3
애월,20200127,10.2,8.5,1644.0,11.8,912.0,47.5,20.0,903.0,7.9,70.3
대흘,20200128,7.9,6.8,50.0,9.6,1443.0,1.5,5.1,1804.0,2.0,284.1
월정,20200128,10.5,9.6,224.0,11.7,1517.0,1.0,9.5,1.0,4.3,357.5
영실,20200128,0.3,-1.0,1950.0,3.6,1535.0,0.0,6.8,549.0,0.7,25.3
새별오름,20200128,5.0,4.3,104.0,5.8,1335.0,1.0,10.1,916.0,3.4,78.8
제주가시리,20200128,7.3,5.3,305.0,11.9,1626.0,0.5,5.5,1051.0,2.0,33.8
중문,20200128,9.2,7.1,351.0,13.3,1253.0,0.0,10.0,1439.0,2.7,320.6
서광,20200128,7.7,6.6,438.0,10.2,1605.0,1.0,8.2,1654.0,2.6,335.8
구좌,20200128,9.1,7.7,2205.0,10.9,1513.0,2.0,8.9,19.0,3.9,357.4
대정,20200128,8.7,6.7,2315.0,10.3,1412.0,1.0,8.9,1551.0,3.5,317.1
외도,20200128,8.8,8.1,7.0,9.8,1155.0,0.0,7.2,618.0,2.4,354.3
대흘,20200129,6.8,5.2,2052.0,9.8,1424.0,4.0,10.2,1935.0,3.7,317.8
구좌,20200129,8.0,5.7,2046.0,11.0,1424.0,7.5,12.7,1653.0,5.4,322.1
영실,20200129,-1.4,-2.2,2339.0,-0.1,1335.0,16.5,6.8,500.0,1.9,343.1
제주남원,20200129,8.8,5.9,643.0,14.1,1333.0,1.0,11.3,1417.0,3.4,240.8
대정,20200129,8.0,5.8,122.0,10.4,1323.0,2.0,11.0,1328.0,4.6,310.1
월정,20200129,9.1,7.5,1206.0,11.1,1447.0,9.5,17.4,1755.0,6.7,329.6
새별오름,20200129,4.3,2.5,2335.0,5.9,1039.0,3.5,12.8,1622.0,4.2,78.8
제주가시리,20200129,6.4,3.3,2349.0,13.2,1328.0,5.0,9.5,1617.0,2.8,5.6
중문,20200129,7.9,6.0,754.0,11.8,1255.0,2.0,11.6,1416.0,2.5,319.3
마라도,20200129,9.5,6.8,1904.0,10.9,1309.0,19.0,,,,
제주남원,20200130,7.7,5.5,18.0,11.3,1243.0,0.0,12.7,1529.0,4.6,359.9
대정,20200130,7.0,4.6,526.0,9.0,1256.0,2.0,13.8,1324.0,6.0,313.2
월정,20200130,8.9,8.4,131.0,10.2,1300.0,0.0,15.3,1837.0,8.8,344.7
애월,20200130,8.0,6.4,525.0,8.8,1055.0,3.0,12.8,1124.0,4.9,320.6
서광,20200130,5.5,3.8,535.0,7.7,1451.0,19.5,12.4,1333.0,3.8,316.0
어리목,20200130,-1.4,-2.9,2357.0,-0.5,49.0,0.0,8.4,530.0,1.9,61.5
외도,20200130,7.1,6.1,651.0,8.2,1224.0,0.5,10.0,634.0,4.3,17.6
영실,20200130,-3.0,-4.5,2358.0,-2.0,151.0,41.0,8.9,1131.0,3.1,14.1
새별오름,20200130,2.9,1.2,550.0,4.4,1101.0,8.5,14.0,835.0,5.9,70.3
제주가시리,20200130,5.2,2.9,2342.0,8.4,1221.0,2.0,9.2,1436.0,3.4,30.9
대흘,20200131,5.3,3.3,2357.0,6.3,1019.0,0.0,8.5,1258.0,4.3,320.6
서광,20200131,5.2,3.7,2332.0,7.6,1339.0,0.0,10.6,1717.0,3.5,325.0
제주남원,20200131,7.1,3.7,2358.0,11.9,1351.0,0.0,10.3,540.0,3.6,360.0
구좌,20200131,6.5,4.9,2349.0,8.1,1038.0,0.0,13.4,1957.0,6.7,311.1
대정,20200131,6.1,4.6,2356.0,7.4,1423.0,0.0,11.0,1613.0,5.0,333.8
새별오름,20200131,2.2,0.7,2254.0,3.7,1015.0,0.0,12.5,1817.0,5.4,67.5
마라도,20200131,8.0,7.0,2330.0,9.1,352.0,0.0,,,,
어리목,20200131,-3.0,-6.7,2352.0,-1.5,1103.0,0.0,4.2,1619.0,0.8,65.0
영실,20200131,-2.7,-4.7,13.0,0.0,2121.0,2.0,8.0,243.0,3.4,303.8
제주가시리,20200131,5.3,1.3,2319.0,12.0,1238.0,0.0,8.4,627.0,2.4,0.0
어리목,20200201,-1.7,-8.3,243.0,3.4,1306.0,0.0,4.5,1319.0,0.7,70.8
구좌,20200201,7.9,4.9,1.0,10.0,1436.0,0.0,13.3,309.0,6.5,309.8
외도,20200201,6.2,0.4,150.0,9.9,1455.0,0.0,8.3,1047.0,1.5,301.7
영실,20200201,-0.7,-3.3,727.0,3.9,1207.0,0.0,9.8,416.0,4.0,343.1
진달래밭,20200201,-4.1,-7.9,153.0,0.2,1332.0,0.0,12.3,1827.0,5.7,277.8
새별오름,20200201,3.6,0.4,102.0,6.9,1505.0,0.0,11.0,1449.0,4.7,70.3
제주가시리,20200201,6.5,0.8,112.0,13.2,1453.0,0.0,5.6,1550.0,1.9,247.5
애월,20200201,8.8,5.8,21.0,11.1,1453.0,0.0,7.5,2302.0,2.4,343.1
중문,20200201,7.7,4.4,624.0,12.5,1315.0,0.0,10.3,1245.0,2.4,34.1
마라도,20200201,9.0,6.3,423.0,10.5,1331.0,0.0,,,,
서광,20200202,6.5,4.4,657.0,9.8,1219.0,0.0,10.2,1452.0,3.2,330.0
구좌,20200202,6.5,3.5,2203.0,9.6,1342.0,0.0,10.9,1443.0,4.7,322.0
대정,20200202,5.7,2.7,621.0,9.6,1231.0,0.0,8.6,1406.0,3.1,340.6
월정,20200202,8.3,5.5,2109.0,10.2,1304.0,0.0,11.6,45.0,5.2,344.3
진달래밭,20200202,-2.6,-5.1,155.0,2.3,1036.0,0.0,12.5,16.0,4.4,278.6
애월,20200202,7.0,2.6,2347.0,10.9,1059.0,0.0,6.1,2.0,1.8,340.3
마라도,20200202,8.9,8.1,2318.0,10.8,35.0,0.0,11.8,1311.0,7.2,327.4
제주남원,20200202,7.4,1.2,338.0,12.7,1611.0,0.0,5.9,1334.0,1.9,180.5
외도,20200202,4.9,1.0,509.0,9.4,1321.0,0.0,6.3,1537.0,1.6,335.1
영실,20200202,0.5,-1.5,242.0,4.3,1415.0,0.0,8.3,31.0,2.2,340.3
대흘,20200203,5.1,2.0,2357.0,8.5,929.0,0.0,8.6,1553.0,3.6,286.9
서광,20200203,5.6,2.4,2329.0,9.5,1256.0,0.0,14.1,1450.0,3.5,341.6
제주남원,20200203,7.7,2.4,127.0,13.5,1420.0,0.0,11.2,1115.0,3.5,357.3
영실,20200203,-1.4,-3.1,2359.0,1.6,2312.0,0.0,9.4,1531.0,3.0,16.9
새별오름,20200203,2.5,-0.6,2337.0,6.1,1302.0,0.5,14.6,1456.0,5.5,64.7
중문,20200203,7.2,2.0,2306.0,12.0,1228.0,0.0,11.0,1846.0,2.3,311.6
대정,20200203,5.6,2.1,227.0,10.0,1239.0,0.0,12.2,1605.0,3.8,323.2
외도,20200203,4.9,1.0,324.0,8.7,1239.0,0.0,8.2,1527.0,2.2,76.8
진달래밭,20200203,-4.4,-6.1,2349.0,-2.0,1243.0,0.0,21.9,1902.0,5.7,268.4
애월,20200203,6.0,2.4,5.0,9.6,1321.0,0.5,9.2,1505.0,2.3,354.4
마라도,20200204,7.8,5.6,517.0,10.0,1408.0,0.0,13.7,200.0,8.8,348.0
월정,20200204,6.5,4.5,642.0,8.8,1516.0,0.0,9.6,417.0,4.5,339.5
외도,20200204,2.7,-1.4,533.0,7.6,1341.0,0.0,6.0,1419.0,1.3,3.8
제주가시리,20200204,6.1,0.8,117.0,12.5,1512.0,0.0,6.2,2358.0,2.2,323.4
중문,20200204,7.2,1.1,410.0,14.0,1427.0,0.0,8.2,2249.0,1.6,317.1
대흘,20200204,3.5,0.0,736.0,6.6,1408.0,0.0,5.8,1232.0,2.6,323.4
대정,20200204,4.8,1.4,256.0,9.8,1401.0,0.0,9.9,932.0,3.9,346.6
영실,20200204,-1.1,-4.5,428.0,3.7,1205.0,0.0,6.5,2354.0,1.3,334.7
진달래밭,20200204,-3.1,-6.1,3.0,1.7,1208.0,0.0,10.8,1145.0,3.2,279.9
새별오름,20200204,2.1,-2.1,736.0,8.2,1404.0,0.0,,,,
중문,20200205,4.2,0.8,2254.0,9.7,1327.0,0.0,12.1,1506.0,3.1,332.4
제주남원,20200205,5.5,1.0,2224.0,10.6,1304.0,0.0,12.0,802.0,4.6,5.5
대정,20200205,2.9,0.4,2339.0,6.5,432.0,0.0,14.9,1126.0,6.3,335.9
월정,20200205,4.1,1.5,2342.0,8.9,332.0,0.0,17.9,401.0,9.2,333.0
외도,20200205,2.2,-0.6,38.0,6.6,351.0,0.0,11.2,405.0,3.1,24.0
새별오름,20200205,-0.6,-3.5,2304.0,3.1,403.0,0.0,,,,
애월,20200205,3.6,1.1,23.0,8.3,334.0,0.0,11.1,434.0,3.8,19.7
마라도,20200205,4.9,2.0,2358.0,9.0,330.0,0.0,18.1,1402.0,11.7,349.1
어리목,20200205,-4.7,-8.4,0.0,-0.5,1324.0,0.0,7.5,508.0,1.5,28.9
구좌,20200205,2.5,0.2,2338.0,7.4,402.0,0.0,17.1,754.0,8.2,316.3
서광,20200206,2.5,-0.8,228.0,5.8,1500.0,0.0,12.7,320.0,4.9,0.4
대정,20200206,2.7,-0.2,306.0,6.0,1519.0,0.0,12.6,1050.0,5.0,344.8
월정,20200206,3.7,1.3,22.0,5.7,1420.0,0.0,12.8,515.0,4.4,331.0
새별오름,20200206,0.0,-3.8,313.0,3.1,1440.0,0.0,11.4,1011.0,5.2,118.1
대흘,20200206,1.3,-1.7,730.0,4.4,1432.0,0.0,,,,
어리목,20200206,-3.1,-8.8,20.0,1.4,1251.0,0.0,6.1,52.0,1.3,84.9
제주남원,20200206,4.4,0.6,541.0,9.7,1423.0,0.0,11.1,545.0,4.5,29.8
구좌,20200206,2.7,0.0,9.0,4.9,2147.0,0.0,13.0,137.0,4.8,326.5
외도,20200206,1.9,-1.7,526.0,4.6,1421.0,0.0,7.8,1143.0,1.9,12.9
영실,20200206,-2.5,-4.8,741.0,0.4,1122.0,0.0,10.1,501.0,1.7,5.6
대흘,20200207,4.8,2.4,315.0,7.0,1231.0,0.0,8.7,2331.0,3.1,303.8
진달래밭,20200207,-2.7,-5.8,2332.0,2.1,1111.0,0.0,13.5,2251.0,2.7,284.9
중문,20200207,7.4,4.0,17.0,12.6,1428.0,0.0,9.5,2341.0,1.0,342.5
마라도,20200207,8.0,6.4,2139.0,9.8,1232.0,0.0,17.6,1937.0,7.8,354.6
어리목,20200207,-1.1,-2.9,1951.0,3.7,1405.0,0.0,5.0,1101.0,1.0,68.0
구좌,20200207,5.6,2.4,19.0,8.5,1306.0,0.0,15.3,1921.0,5.1,310.3
월정,20200207,6.7,3.2,1.0,9.2,1305.0,0.0,14.1,2336.0,4.9,339.7
외도,20200207,5.4,2.7,334.0,7.8,1214.0,0.0,6.4,1825.0,1.7,19.6
영실,20200207,-0.3,-2.9,2358.0,4.4,1310.0,0.0,,,,
새별오름,20200207,3.1,0.9,25.0,7.1,1408.0,0.0,14.7,2308.0,5.2,67.5
제주남원,20200208,6.9,4.0,2352.0,10.8,1413.0,0.0,14.2,1208.0,6.2,202.0
구좌,20200208,6.1,4.0,2249.0,8.0,1259.0,0.0,15.3,1005.0,8.7,309.2
대정,20200208,6.7,4.9,2215.0,9.2,1142.0,0.0,13.6,1658.0,6.9,317.5
진달래밭,20200208,-6.1,-8.5,2153.0,-4.7,1202.0,0.0,,,,
제주가시리,20200208,4.7,1.7,2358.0,8.5,1402.0,0.0,11.5,304.0,4.5,14.1
중문,20200208,6.5,3.6,2358.0,10.6,1324.0,0.0,13.2,1445.0,2.8,312.6
대흘,20200208,5.0,2.9,2311.0,6.7,1246.0,0.0,12.0,1532.0,6.0,317.8
마라도,20200208,8.3,6.4,2240.0,9.6,1149.0,0.0,17.4,1644.0,11.9,335.4
어리목,20200208,-2.7,-4.6,2314.0,-1.4,1231.0,0.0,7.7,457.0,2.3,50.7
외도,20200208,5.9,3.9,2259.0,8.3,1221.0,0.0,11.7,820.0,4.3,354.2
대흘,20200209,5.0,3.0,10.0,7.2,1351.0,0.0,10.6,1317.0,4.8,315.0
제주남원,20200209,6.7,4.0,1.0,11.3,1529.0,0.0,11.6,37.0,3.2,7.8
월정,20200209,7.4,5.2,23.0,8.7,1621.0,0.0,14.8,1922.0,7.6,324.5
외도,20200209,5.5,3.2,2302.0,8.2,1238.0,0.0,9.1,1700.0,3.1,324.7
영실,20200209,-4.5,-6.6,122.0,-2.6,1311.0,0.0,11.4,50.0,4.0,334.7
새별오름,20200209,2.6,0.7,1.0,4.8,1608.0,0.0,14.4,128.0,5.4,73.1
중문,20200209,5.7,2.1,2359.0,9.4,1213.0,0.0,10.7,1708.0,2.6,303.3
서광,20200209,5.3,3.3,31.0,8.8,1214.0,0.0,11.6,37.0,3.4,36.7
어리목,20200209,-3.3,-6.0,2324.0,-1.0,1339.0,0.0,7.4,1648.0,1.4,230.2
진달래밭,20200209,-6.4,-8.6,2032.0,-3.3,1234.0,0.0,,,,
영실,20200210,0.3,-3.9,3.0,3.7,1519.0,0.0,7.6,351.0,2.6,306.6
제주가시리,20200210,7.6,-0.4,223.0,15.2,1448.0,0.0,5.7,1546.0,1.7,163.1
애월,20200210,10.3,5.4,2333.0,13.2,1319.0,0.0,9.5,615.0,3.6,331.9
중문,20200210,9.1,2.1,1.0,14.6,1355.0,0.0,8.0,1441.0,1.6,327.6
마라도,20200210,11.9,10.0,4.0,13.2,1421.0,0.0,15.1,400.0,7.4,307.8
어리목,20200210,0.8,-4.4,1.0,4.8,1305.0,0.0,7.4,512.0,1.7,220.8
제주남원,20200210,8.6,1.9,242.0,15.3,1454.0,0.0,6.9,1530.0,1.9,235.0
구좌,20200210,8.9,2.8,56.0,13.5,1423.0,0.0,10.1,927.0,4.2,309.8
대정,20200210,10.1,5.9,2322.0,14.1,1358.0,0.0,10.3,531.0,4.3,304.9
월정,20200210,11.0,6.6,200.0,13.5,1405.0,0.0,13.1,412.0,5.6,319.0
중문,20200211,10.3,4.1,34.0,14.0,1039.0,3.5,8.3,2141.0,1.3,119.5
대흘,20200211,10.0,4.4,459.0,14.0,1211.0,0.0,7.6,2227.0,2.5,199.7
구좌,20200211,10.0,3.2,727.0,14.3,1209.0,0.0,6.3,1629.0,2.4,130.5
월정,20200211,10.9,4.6,727.0,15.2,1219.0,0.0,7.5,1333.0,1.9,158.4
진달래밭,20200211,-0.3,-6.3,338.0,5.6,949.0,8.0,13.7,2047.0,3.9,174.7
마라도,20200211,12.9,10.7,647.0,14.6,1254.0,1.0,13.4,2356.0,4.2,120.6
대정,20200211,10.5,4.6,234.0,13.9,1257.0,1.5,11.4,2324.0,4.2,98.4
외도,20200211,9.9,2.6,429.0,13.8,1207.0,1.0,5.3,2359.0,1.3,7.5
애월,20200211,10.2,4.3,215.0,14.8,1317.0,1.0,6.4,2215.0,1.6,101.3
서광,20200211,9.6,4.0,158.0,13.5,1113.0,3.5,9.6,2345.0,2.7,88.0
어리목,20200212,7.1,1.5,2317.0,10.4,703.0,37.5,16.9,43.0,6.1,226.9
월정,20200212,13.9,11.6,40.0,16.2,758.0,4.0,13.0,2309.0,4.7,302.1
애월,20200212,13.7,11.4,2256.0,15.8,656.0,10.0,11.6,658.0,4.0,213.8
마라도,20200212,14.0,11.8,2324.0,16.0,756.0,24.5,13.4,41.0,8.0,131.3
서광,20200212,11.7,9.2,2324.0,14.5,700.0,34.5,11.4,53.0,3.0,133.5
제주남원,20200212,13.4,7.8,2321.0,16.4,1232.0,54.0,13.1,813.0,3.6,225.8
대정,20200212,13.0,10.6,2309.0,15.6,754.0,13.5,13.7,132.0,6.0,126.1
영실,20200212,6.0,2.0,24.0,8.7,721.0,92.5,8.2,33.0,2.6,163.1
진달래밭,20200212,5.6,0.3,2.0,7.0,737.0,87.0,17.1,1506.0,6.6,267.8
새별오름,20200212,10.3,7.1,2337.0,13.3,706.0,34.0,19.6,125.0,5.2,210.9
마라도,20200213,12.7,11.9,30.0,14.3,1333.0,0.0,11.9,4.0,3.4,294.4
제주남원,20200213,11.7,5.8,315.0,16.1,1341.0,0.0,5.1,1517.0,1.7,104.2
월정,20200213,12.1,8.6,2322.0,14.9,1304.0,0.0,12.9,46.0,3.2,316.5
진달래밭,20200213,6.5,0.4,1855.0,9.6,1611.0,0.0,11.2,12.0,3.0,260.3
중문,20200213,12.1,8.3,655.0,15.2,1328.0,0.0,6.5,254.0,1.1,319.7
서광,20200213,10.8,7.4,2302.0,16.0,1349.0,0.0,6.1,636.0,1.4,325.2
구좌,20200213,10.8,7.2,2325.0,13.8,1206.0,0.0,10.8,111.0,2.7,299.4
영실,20200213,6.7,3.1,704.0,11.4,1239.0,0.0,8.1,42.0,1.5,2.8
애월,20200213,11.7,9.5,2202.0,14.8,1138.0,0.0,6.3,2.0,1.9,295.3
대흘,20200213,10.2,7.5,2224.0,14.2,1348.0,0.0,7.8,10.0,2.1,261.6
중문,20200214,12.8,8.8,723.0,17.3,1112.0,0.0,4.6,1054.0,1.0,153.0
마라도,20200214,14.9,12.4,7.0,16.6,1518.0,0.0,7.7,1934.0,3.3,97.4
서광,20200214,12.6,8.8,727.0,18.4,1310.0,0.0,4.9,1410.0,1.3,149.2
대정,20200214,12.9,9.1,141.0,17.5,1229.0,0.0,5.3,1406.0,2.4,132.8
영실,20200214,9.2,4.6,16.0,13.4,1252.0,0.0,4.0,1107.0,0.7,135.0
새별오름,20200214,11.8,6.6,1.0,17.5,1439.0,0.0,7.4,148.0,2.1,196.9
어리목,20200214,8.1,3.2,1.0,15.3,1318.0,0.0,6.3,151.0,1.2,246.3
제주남원,20200214,13.4,10.0,649.0,17.6,1528.0,0.0,5.8,232.0,1.8,15.7
외도,20200214,12.1,8.9,2355.0,16.6,932.0,0.0,4.9,938.0,1.4,330.7
진달래밭,20200214,7.8,4.7,130.0,11.1,1108.0,0.0,8.2,152.0,2.3,237.1
구좌,20200215,15.5,9.6,39.0,17.6,1357.0,0.0,10.6,857.0,3.8,78.7
대흘,20200215,15.0,11.1,5.0,18.5,1332.0,0.0,9.7,1359.0,3.5,146.3
마라도,20200215,15.6,12.4,0.0,17.0,1148.0,2.5,13.7,756.0,7.4,98.8
어리목,20200215,11.5,4.3,40.0,15.8,1110.0,3.0,13.2,1210.0,2.9,243.6
외도,20200215,14.6,8.7,11.0,20.5,1154.0,3.0,8.2,2239.0,1.6,275.5
영실,20200215,9.8,7.7,48.0,11.7,1117.0,11.5,6.5,1112.0,1.9,126.6
새별오름,20200215,14.2,9.5,2358.0,20.2,1243.0,6.5,11.8,1218.0,4.3,222.2
중문,20200215,16.1,10.1,103.0,19.3,1125.0,0.0,9.1,1059.0,1.8,98.8
서광,20200215,15.1,10.3,3.0,20.3,1247.0,7.0,8.1,1052.0,2.3,95.5
제주남원,20200215,15.5,11.8,8.0,19.4,1206.0,1.0,7.1,2302.0,1.9,253.1
중문,20200216,4.5,1.7,2326.0,14.6,1.0,6.0,15.6,327.0,5.1,315.9
서광,20200216,3.4,1.1,2321.0,10.6,1.0,10.0,16.7,258.0,5.7,346.5
제주남원,20200216,7.2,3.8,1833.0,15.1,1.0,3.5,15.3,638.0,4.0,301.0
외도,20200216,4.3,2.5,1743.0,11.3,1.0,10.0,16.2,1600.0,6.3,337.0
대흘,20200216,3.4,0.6,2357.0,12.9,1.0,10.0,15.8,1301.0,8.1,326.3
마라도,20200216,7.1,4.4,2001.0,12.4,2.0,3.5,22.3,1712.0,16.2,306.9
어리목,20200216,-3.1,-5.6,1735.0,10.5,10.0,10.0,9.0,1247.0,1.9,233.9
